Timestamp,FromLocalUdpPort53IP192.168.1.1Packet,FromLocalUdpPort53IP192.168.1.1Byte,FromLocalUdpPort67IP192.168.1.1Packet,FromLocalUdpPort67IP192.168.1.1Byte,FromLocalArpPortAllPacket,FromLocalArpPortAllByte,ToLocalUdpPort53IP192.168.1.1Packet,ToLocalUdpPort53IP192.168.1.1Byte,ToLocalArpPortAllPacket,ToLocalArpPortAllByte, NoOfFlows,Label
1529074556434,6,994,0,0,1,42,6,449,1,42,47,0
1530964515068,0,0,0,0,1,42,0,0,1,42,43,0
1528292335842,0,0,0,0,1,42,0,0,1,42,59,0
1539420694060,0,0,0,0,3,126,0,0,3,126,57,0
1531498294302,5,903,0,0,0,0,5,374,0,0,49,0
1528696610059,0,0,0,0,1,42,0,0,1,42,59,0
1539021975850,0,0,0,0,0,0,0,0,0,0,26,0
1538629874532,0,0,0,0,1,42,0,0,1,42,56,0
1539024618870,0,0,0,0,1,42,0,0,1,42,79,0
1537761362649,0,0,0,0,1,42,0,0,1,42,91,0
1539540597324,0,0,0,0,1,42,0,0,1,60,46,0
1539076220202,0,0,0,0,1,42,0,0,1,60,46,0
1527674770683,0,0,0,0,2,84,0,0,2,84,38,0
1540539533828,1,438,0,0,0,0,1,89,0,0,62,0
1528945075425,2,175,0,0,2,84,2,143,2,84,47,0
1531508381933,0,0,0,0,1,42,0,0,1,42,43,0
1530026646923,0,0,0,0,1,42,0,0,1,42,43,0
1538637263891,0,0,0,0,1,42,0,0,1,42,69,0
1538212318957,0,0,0,0,0,0,0,0,0,0,24,0
1528172892262,0,0,0,0,1,42,0,0,1,42,43,0
1540435137249,1,466,0,0,0,0,1,89,0,0,67,0
1531547659812,4,819,0,0,0,0,4,306,2,84,47,0
1538084727383,0,0,0,0,6,252,0,0,6,360,46,0
1530284173714,0,0,0,0,1,42,0,0,1,42,47,0
1538408064767,0,0,0,0,0,0,0,0,0,0,36,0
1530063466172,0,0,0,0,2,84,0,0,2,84,43,0
1538660624557,0,0,0,0,0,0,0,0,0,0,46,0
1531593258673,0,0,0,0,0,0,0,0,0,0,31,0
1538228596714,0,0,0,0,0,0,0,0,0,0,26,0
1538068686260,0,0,0,0,1,42,0,0,1,42,74,0
1528179560272,0,0,0,0,1,42,0,0,1,42,43,0
1531206766146,0,0,0,0,1,42,0,0,1,42,43,0
1528829110104,0,0,0,0,1,42,0,0,1,42,59,0
1540326519161,0,0,0,0,0,0,0,0,0,0,67,0
