Timestamp,FromLocalUdpPort53IP192.168.1.1Packet,FromLocalUdpPort53IP192.168.1.1Byte,FromLocalUdpPort67IP192.168.1.1Packet,FromLocalUdpPort67IP192.168.1.1Byte,FromLocalArpPortAllPacket,FromLocalArpPortAllByte,ToLocalUdpPort53IP192.168.1.1Packet,ToLocalUdpPort53IP192.168.1.1Byte,ToLocalArpPortAllPacket,ToLocalArpPortAllByte, NoOfFlows,Label
1529640662253,0,0,0,0,1,42,0,0,1,42,43,0
1539401652168,0,0,0,0,2,84,0,0,2,84,56,0
1537808082763,0,0,0,0,0,0,0,0,0,0,28,0
1527576919140,0,0,0,0,1,42,0,0,1,42,59,0
1529548111472,0,0,0,0,0,0,0,0,0,0,31,0
1531406046362,0,0,0,0,0,0,0,0,0,0,22,0
1539910655495,1,554,0,0,0,0,1,72,0,0,58,0
1538772242098,0,0,0,0,0,0,0,0,0,0,42,0
1530976468249,0,0,0,0,1,42,0,0,1,42,47,0
1530737296587,0,0,0,0,0,0,0,0,0,0,22,0
1530559947867,0,0,0,0,2,120,0,0,2,84,43,0
1540309586467,0,0,0,0,0,0,0,0,0,0,28,0
1531202922832,0,0,0,0,0,0,0,0,0,0,22,0
1527540407994,0,0,0,0,2,120,0,0,2,84,53,0
1539426520423,1,495,0,0,1,42,1,76,1,60,50,0
1539756758691,0,0,0,0,1,42,0,0,1,42,62,0
1528864478001,0,0,0,0,0,0,0,0,0,0,29,0
1528898165095,0,0,0,0,0,0,0,0,0,0,29,0
1527980241322,0,0,0,0,1,42,0,0,1,42,39,0
1531113984099,0,0,0,0,0,0,0,0,0,0,59,0
1529103872382,0,0,0,0,0,0,0,0,0,0,31,0
1539333778579,0,0,0,0,0,0,0,0,0,0,26,0
1538067604840,1,554,0,0,0,0,1,72,0,0,58,0
1538775967373,0,0,0,0,0,0,0,0,0,0,60,0
1530781202817,0,0,0,0,0,0,0,0,0,0,29,0
1540266088237,0,0,0,0,2,84,0,0,2,120,50,0
1531231331317,0,0,0,0,0,0,0,0,0,0,22,0
1531506280224,0,0,0,0,0,0,0,0,0,0,22,0
1531116385337,6,1307,0,0,0,0,6,449,0,0,47,0
1528742968214,0,0,0,0,0,0,0,0,0,0,29,0
1540365197600,0,0,0,0,0,0,0,0,0,0,28,0
1539114413755,0,0,0,0,2,84,0,0,2,84,65,0
1539630257491,0,0,0,0,0,0,0,0,0,0,28,0
1529173004885,0,0,0,0,0,0,0,0,0,0,22,0
1538799326740,0,0,0,0,0,0,0,0,0,0,28,0
1531137881481,0,0,0,0,1,42,0,0,1,42,43,0
1528588927486,2,1037,0,0,2,120,2,144,2,84,47,0
1538821127297,1,438,0,0,0,0,1,89,0,0,62,0
1539569787056,0,0,0,0,0,0,0,0,0,0,26,0
1527836920208,5,903,0,0,1,42,5,374,1,42,47,0
1539829996739,0,0,0,0,0,0,0,0,0,0,48,0
1529931215056,0,0,0,0,0,0,0,0,0,0,22,0
1540554375545,0,0,0,0,1,42,0,0,1,42,54,0
1538758601133,0,0,0,0,0,0,0,0,0,0,26,0
1539448750162,0,0,0,0,1,42,0,0,1,60,46,0
1531033702501,0,0,0,0,0,0,0,0,0,0,43,0
1539093099071,0,0,0,0,1,42,0,0,1,60,48,0
1530995333096,0,0,0,0,0,0,0,0,0,0,29,0
1538597612232,0,0,0,0,0,0,0,0,0,0,64,0
1531239382061,0,0,0,0,0,0,0,0,0,0,29,0
1530787270912,0,0,0,0,0,0,0,0,0,0,31,0
1528393381742,0,0,0,0,2,84,0,0,2,84,36,0
1539065164847,0,0,0,0,2,84,0,0,2,84,55,0
1529927251452,0,0,0,0,0,0,0,0,0,0,22,0
1528977873666,4,819,0,0,1,42,4,306,1,42,47,0
1530791296787,0,0,0,0,0,0,0,0,0,0,59,0
1529364094023,0,0,0,0,0,0,0,0,0,0,59,0
1539246259436,0,0,0,0,0,0,0,0,0,0,71,0
1531447921429,0,0,0,0,1,42,0,0,1,42,43,0
1539157836934,0,0,0,0,1,42,0,0,1,42,52,0
1538581632718,2,1020,0,0,0,0,2,178,0,0,67,0
1538714439956,0,0,0,0,0,0,0,0,0,0,67,0
1530690217466,0,0,0,0,0,0,0,0,0,0,31,0
1530333423489,0,0,0,0,0,0,0,0,0,0,22,0
1528647423547,0,0,0,0,1,42,0,0,1,42,59,0
1528601597204,0,0,0,0,1,42,0,0,1,42,40,0
1538678881430,0,0,0,0,0,0,0,0,0,0,46,0
1531058623400,0,0,0,0,1,42,0,0,1,42,43,0
1527630853608,0,0,0,0,1,42,0,0,1,42,59,0
1538013189057,0,0,0,0,5,210,0,0,5,300,46,0
1529472085653,0,0,0,0,0,0,0,0,0,0,31,0
1528929339450,0,0,0,0,1,42,0,0,1,42,59,0
1538559889089,0,0,0,0,2,84,0,0,2,120,46,0
1530701626661,5,903,0,0,0,0,5,374,0,0,47,0
1540299137032,0,0,0,0,0,0,0,0,0,0,88,0
1527647614708,0,0,0,0,1,42,0,0,1,42,34,0
1537873206567,0,0,0,0,1,42,0,0,1,42,58,0
1529802589022,6,994,0,0,1,42,6,449,1,42,49,0
1538691735038,0,0,0,0,0,0,0,0,0,0,69,0
1539915762151,1,494,0,0,0,0,1,72,0,0,56,0
1539588518713,0,0,0,0,0,0,0,0,0,0,58,0
